Date,Score,Quality,Sleep_duration,Bedtime,Type,Activity_distance,Activity_calories,Duration,Activity_average_heart_rate,Activity_maximum_heart_rate,Aerobic_TE,Average_running_cadence,Maximum_running_cadence,Average_pace,Best_pace,Maximum_temperature,Activity_average_respiratory_frequency,Activity_minimum_respiratory_frequency,Activity_maximum_respiratory_frequency,Travel_time,Elapsed_time,Minimum_altitude,Maximum_altitude,Highest_HR,Active_calories,Resting_calories,Total_calories,Awake_time,N_activities,Total_duration,Total_distance,Total_aerobic_TE
2024-01-01,79.0,1.0,7.6,0.5666666666666667,0,6.68,523,34.666666666666664,168.0,197.0,3.4,162.0,173.0,5.183333333333334,3.716666666666667,28.0,35.0,24.0,44.0,34.63333333333333,34.666666666666664,37.0,52,192.0,1519,2187,3706,16.566666666666666,1.0,34.666666666666664,6.68,3.4
2023-12-31,44.0,0.0,6.1,2.183333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,119.0,282,2193,2475,17.866666666666667,0.0,0.0,0.0,0.0
2023-12-30,92.0,3.0,8.516666666666667,23.53333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106.0,88,2193,2281,14.966666666666669,0.0,0.0,0.0,0.0
2023-12-29,57.0,0.0,6.283333333333333,1.4333333333333331,0,9.83,778,50.48333333333333,166.0,190.0,4.2,160.0,208.0,5.133333333333334,3.85,27.0,32.0,15.0,42.0,50.41666666666666,50.48333333333333,-2.0,46,181.0,1090,2193,3283,17.366666666666667,1.0,50.48333333333333,9.83,4.2
2023-12-28,83.0,2.0,8.416666666666666,23.933333333333334,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118.0,162,2193,2355,14.783333333333331,0.0,0.0,0.0,0.0
2023-12-26,82.0,2.0,6.633333333333333,1.6333333333333333,0,8.66,681,43.516666666666666,164.0,192.0,4.2,163.0,219.0,5.016666666666667,3.7666666666666666,26.0,33.0,22.0,42.0,43.5,43.516666666666666,-2.0,46,189.0,878,2193,3071,16.96666666666667,1.0,43.516666666666666,8.66,4.2
2023-12-25,77.0,1.0,8.966666666666667,23.616666666666667,0,8.22,630,44.4,152.0,178.0,3.4,159.0,176.0,5.4,4.316666666666666,28.0,30.0,20.0,39.0,44.35,44.4,2.0,49,173.0,725,2193,2918,15.233333333333334,1.0,44.4,8.22,3.4
2023-12-24,94.0,3.0,8.233333333333333,23.433333333333334,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102.0,76,2193,2269,14.4,0.0,0.0,0.0,0.0
2023-12-23,93.0,3.0,9.733333333333333,23.316666666666663,0,0.66,49,5.008333333333334,134.0,144.0,0.4,155.0,158.0,7.65,6.95,20.0,24.0,18.0,28.0,5.0,5.008333333333334,40.0,46,187.0,819,2193,3012,15.616666666666667,1.0,42.641666666666666,8.88,4.6000000000000005
2023-12-22,88.0,2.0,9.583333333333334,22.95,0,4.23,304,22.666666666666668,139.0,165.0,2.6,159.0,201.0,5.366666666666666,4.35,27.0,28.0,14.0,41.0,22.633333333333333,22.666666666666668,4.0,46,155.0,379,2193,2572,13.733333333333333,1.0,22.666666666666668,4.23,2.6
2023-12-21,61.0,1.0,4.816666666666666,0.65,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131.0,1328,2193,3521,15.916666666666666,0.0,0.0,0.0,0.0
2023-12-20,23.0,0.0,2.95,5.483333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128.0,609,2193,2802,24.016666666666666,0.0,0.0,0.0,0.0
2023-12-19,95.0,3.0,8.316666666666666,23.4,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127.0,387,2193,2580,14.683333333333332,0.0,0.0,0.0,0.0
2023-12-18,77.0,1.0,7.216666666666667,0.9666666666666668,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,129.0,763,2193,2956,17.23333333333333,0.0,0.0,0.0,0.0
2023-12-17,79.0,1.0,6.8,0.4833333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.0,258,2193,2451,16.15,0.0,0.0,0.0,0.0
2023-12-16,77.0,1.0,8.083333333333334,23.466666666666665,0,21.31,1763,121.41666666666669,160.0,187.0,4.9,160.0,198.0,5.7,4.55,28.0,0.0,0.0,0.0,121.33333333333331,121.41666666666669,-1.0,47,177.0,1837,2193,4030,15.816666666666665,1.0,121.41666666666669,21.31,4.9
2023-12-15,84.0,2.0,8.333333333333334,23.766666666666666,0,8.11,639,42.65,157.0,181.0,3.8,160.0,174.0,5.266666666666667,3.5,26.0,0.0,0.0,0.0,42.61666666666667,42.65,-1.0,46,175.0,703,2193,2896,15.916666666666666,1.0,42.65,8.11,3.8
2023-12-14,88.0,2.0,7.466666666666667,0.5333333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94.0,34,2193,2227,16.25,0.0,0.0,0.0,0.0
2023-12-13,65.0,1.0,6.716666666666667,23.183333333333334,0,14.68,1172,78.18333333333334,160.0,182.0,4.7,162.0,191.0,5.333333333333333,4.133333333333334,25.0,0.0,0.0,0.0,78.13333333333334,78.18333333333334,2.0,51,173.0,1295,2193,3488,15.1,1.0,78.18333333333334,14.68,4.7
2023-12-12,88.0,2.0,9.116666666666667,23.316666666666663,0,6.45,509,35.88333333333333,148.0,172.0,3.3,159.0,174.0,5.566666666666666,4.483333333333333,26.0,0.0,0.0,0.0,35.85,35.88333333333333,0.0,48,165.0,577,2193,2770,16.85,1.0,35.88333333333333,6.45,3.3
2023-12-11,81.0,2.0,7.833333333333333,1.0666666666666669,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,104.0,61,2193,2254,16.5,0.0,0.0,0.0,0.0
2023-12-10,89.0,2.0,9.433333333333334,23.05,0,5.03,416,29.6,156.0,170.0,3.1,159.0,173.0,5.883333333333333,5.016666666666667,27.0,0.0,0.0,0.0,29.55,29.6,3.0,45,165.0,454,2193,2647,14.05,1.0,29.6,5.03,3.1
2023-12-09,92.0,3.0,9.65,23.08333333333333,0,12.27,962,65.91666666666667,151.0,171.0,4.2,161.0,192.0,5.366666666666666,3.8333333333333335,25.0,0.0,0.0,0.0,65.85,65.91666666666667,-6.0,0,165.0,952,2193,3145,14.35,1.0,65.91666666666667,12.27,4.2
2023-12-08,89.0,2.0,8.05,0.6833333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,112.0,113,2193,2306,15.933333333333334,0.0,0.0,0.0,0.0
2023-12-07,92.0,3.0,10.683333333333334,22.883333333333333,0,8.47,652,44.36666666666667,149.0,173.0,3.7,161.0,173.0,5.233333333333333,3.95,25.0,0.0,0.0,0.0,44.35,44.36666666666667,3.0,47,167.0,690,2193,2883,14.116666666666664,1.0,44.36666666666667,8.47,3.7
2023-12-06,91.0,3.0,10.05,23.03333333333333,0,4.54,351,23.666666666666668,157.0,181.0,3.2,160.0,167.0,5.216666666666667,4.083333333333333,23.0,0.0,0.0,0.0,23.0,23.666666666666668,18.0,49,178.0,935,2193,3128,13.45,1.0,23.666666666666668,4.54,3.2
2023-12-05,46.0,0.0,7.2,1.9333333333333331,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.0,171,2193,2364,16.85,0.0,0.0,0.0,0.0
2023-11-30,86.0,2.0,8.366666666666667,23.166666666666668,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132.0,919,2193,3112,13.833333333333334,0.0,0.0,0.0,0.0
2023-11-29,77.0,1.0,7.233333333333333,0.25,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,133.0,625,2193,2818,16.7,0.0,0.0,0.0,0.0
2023-11-28,83.0,2.0,8.083333333333334,23.55,1,3.82,131,15.0,118.0,140.0,0.8,0.0,0.0,3.92156862745098,0.8915304606240714,14.0,0.0,0.0,0.0,14.45,15.0,39.0,73,178.0,1653,2193,3846,15.483333333333334,2.0,91.95,17.43,5.5
2023-11-27,76.0,1.0,6.766666666666667,0.4833333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115.0,439,2193,2632,16.766666666666666,0.0,0.0,0.0,0.0
2023-11-26,84.0,2.0,7.9,22.7,0,6.86,528,35.03333333333333,167.0,183.0,3.5,162.0,173.0,5.1,3.2333333333333334,26.0,0.0,0.0,0.0,34.666666666666664,35.03333333333333,42.0,77,179.0,837,2193,3030,15.433333333333334,1.0,35.03333333333333,6.86,3.5
2023-11-25,86.0,2.0,9.683333333333334,0.3666666666666666,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,151.0,1922,2193,4115,17.71666666666667,0.0,0.0,0.0,0.0
2023-11-24,22.0,0.0,2.9166666666666665,6.65,0,6.29,483,34.583333333333336,153.0,174.0,3.1,154.0,170.0,5.5,4.383333333333334,26.0,0.0,0.0,0.0,33.03333333333333,34.583333333333336,61.0,73,166.0,849,2193,3042,20.58333333333333,1.0,34.583333333333336,6.29,3.1
2023-11-23,79.0,1.0,8.616666666666667,22.916666666666668,0,7.17,639,58.03333333333333,142.0,168.0,3.1,133.0,212.0,8.1,2.966666666666667,20.0,0.0,0.0,0.0,45.7,60.48333333333333,38.0,42,162.0,1099,2193,3292,13.233333333333334,1.0,58.03333333333333,7.17,3.1
2023-11-20,85.0,2.0,7.266666666666667,0.4833333333333333,0,5.9,626,43.63333333333333,157.0,186.0,3.8,151.0,167.0,7.383333333333334,3.966666666666667,28.0,0.0,0.0,0.0,40.86666666666667,43.63333333333333,239.0,242,181.0,839,2193,3032,16.8,1.0,43.63333333333333,5.9,3.8
2023-11-16,65.0,1.0,7.15,23.1,0,8.72,744,56.516666666666666,162.0,182.0,3.4,144.0,183.0,6.483333333333333,3.083333333333333,18.0,0.0,0.0,0.0,53.55,56.55,31.0,40,176.0,1250,2193,3443,15.35,1.0,56.516666666666666,8.72,3.4
2023-11-15,92.0,3.0,8.083333333333334,23.116666666666667,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,117.0,322,2193,2515,15.9,0.0,0.0,0.0,0.0
2023-11-14,81.0,2.0,7.466666666666667,23.98333333333333,1,3.19,165,12.35,144.0,160.0,2.0,0.0,0.0,3.870967741935484,2.6666666666666665,21.0,0.0,0.0,0.0,11.75,12.35,39.0,69,196.0,1404,2193,3597,16.783333333333335,2.0,44.855,8.68,6.699999999999999
2023-11-13,85.0,2.0,8.116666666666667,23.416666666666668,0,5.98,475,34.8,153.0,176.0,3.1,154.0,171.0,5.833333333333333,4.033333333333333,29.0,0.0,0.0,0.0,33.25,34.8,61.0,73,169.0,647,2193,2840,15.966666666666669,1.0,34.8,5.98,3.1
2023-11-11,20.0,0.0,2.95,3.533333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,136.0,1207,2193,3400,19.916666666666664,0.0,0.0,0.0,0.0
2023-11-10,83.0,2.0,9.133333333333333,1.7333333333333334,0,6.06,457,31.166666666666668,155.0,175.0,3.3,162.0,170.0,5.15,4.033333333333333,27.0,0.0,0.0,0.0,31.15,31.166666666666668,7.0,49,170.0,657,2193,2850,16.783333333333335,1.0,31.166666666666668,6.06,3.3
2023-11-09,84.0,2.0,9.166666666666666,23.28333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102.0,120,2193,2313,12.166666666666668,0.0,0.0,0.0,0.0
2023-11-08,65.0,1.0,9.433333333333334,23.35,0,9.01,679,45.91666666666666,154.0,174.0,3.7,163.0,174.0,5.1,4.0,26.0,0.0,0.0,0.0,45.86666666666667,45.91666666666666,59.0,91,170.0,749,2193,2942,14.716666666666669,1.0,45.91666666666666,9.01,3.7
2023-11-07,86.0,2.0,10.783333333333331,23.73333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,633,2193,2826,14.916666666666668,0.0,0.0,0.0,0.0
2023-11-06,36.0,0.0,5.083333333333333,4.8,0,6.34,450,32.81666666666667,141.0,158.0,3.0,161.0,170.0,5.166666666666667,4.833333333333333,27.0,0.0,0.0,0.0,32.78333333333333,32.81666666666667,78.0,89,150.0,577,2193,2770,17.883333333333333,1.0,32.81666666666667,6.34,3.0
2023-11-02,95.0,3.0,8.516666666666667,23.15,0,6.11,461,33.28333333333333,145.0,167.0,3.1,154.0,172.0,5.45,3.75,28.0,0.0,0.0,0.0,31.45,33.28333333333333,60.0,73,155.0,860,2193,3053,12.65,1.0,33.28333333333333,6.11,3.1
2023-11-01,84.0,2.0,9.666666666666666,22.4,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,152.0,1807,2193,4000,14.716666666666663,0.0,0.0,0.0,0.0
2023-10-31,15.0,0.0,1.4666666666666668,6.016666666666667,0,6.38,454,31.516666666666666,150.0,173.0,3.3,157.0,170.0,4.933333333333334,3.75,27.0,0.0,0.0,0.0,30.45,31.516666666666666,61.0,72,166.0,816,2193,3009,21.866666666666667,1.0,31.516666666666666,6.38,3.3
2023-10-30,90.0,3.0,7.616666666666667,23.33333333333333,0,6.11,460,35.68333333333333,142.0,154.0,2.7,153.0,167.0,5.85,4.166666666666667,26.0,0.0,0.0,0.0,34.5,35.68333333333333,64.0,74,148.0,637,2193,2830,15.083333333333332,1.0,35.68333333333333,6.11,2.7
2023-10-29,90.0,3.0,9.3,22.28333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131.0,522,2193,2715,15.3,0.0,0.0,0.0,0.0
2023-10-28,33.0,0.0,4.816666666666666,1.2,0,6.74,520,37.333333333333336,150.0,166.0,3.1,153.0,167.0,5.533333333333333,4.35,25.0,0.0,0.0,0.0,35.11666666666667,37.333333333333336,59.0,71,159.0,1182,2193,3375,17.616666666666667,1.0,37.333333333333336,6.74,3.1
2023-10-27,83.0,2.0,9.016666666666667,23.48333333333333,0,7.26,563,39.7,157.0,179.0,3.2,155.0,214.0,5.466666666666667,4.4,26.0,0.0,0.0,0.0,38.1,39.7,61.0,72,173.0,831,2193,3024,15.933333333333334,1.0,39.7,7.26,3.2
2023-10-26,84.0,2.0,8.833333333333334,22.83333333333333,0,8.7,696,46.3,168.0,200.0,3.9,154.0,172.0,5.316666666666666,3.7,25.0,0.0,0.0,0.0,44.06666666666667,46.3,38.0,75,194.0,873,2193,3066,14.183333333333332,1.0,46.3,8.7,3.9
2023-10-25,91.0,3.0,8.933333333333334,22.9,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118.0,86,2193,2279,15.133333333333333,0.0,0.0,0.0,0.0
2023-10-24,87.0,2.0,9.016666666666667,23.65,1,3.47,123,13.483333333333333,120.0,144.0,0.8,0.0,0.0,3.896103896103896,2.3346303501945527,20.0,0.0,0.0,0.0,12.733333333333333,13.483333333333333,35.0,70,195.0,1350,2193,3543,15.683333333333332,2.0,78.68333333333334,13.88,4.8
2023-10-23,86.0,2.0,9.1,23.03333333333333,0,6.31,479,33.38333333333333,154.0,175.0,3.2,157.0,177.0,5.3,3.1666666666666665,26.0,0.0,0.0,0.0,32.45,33.38333333333333,60.0,74,169.0,588,2193,2781,14.233333333333334,1.0,33.38333333333333,6.31,3.2
2023-10-22,88.0,2.0,10.216666666666669,22.75,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,177.0,1134,2193,3327,14.4,0.0,0.0,0.0,0.0
2023-10-21,39.0,0.0,5.883333333333333,3.1166666666666667,0,6.27,467,33.18333333333333,154.0,180.0,3.2,157.0,172.0,5.3,3.3166666666666664,27.0,0.0,0.0,0.0,31.8,33.18333333333333,61.0,73,173.0,1109,2193,3302,18.133333333333333,1.0,33.18333333333333,6.27,3.2
2023-10-20,87.0,2.0,9.85,22.766666666666666,0,8.67,714,51.98333333333333,155.0,190.0,3.7,139.0,174.0,6.0,3.633333333333333,27.0,0.0,0.0,0.0,48.28333333333333,51.98333333333333,58.0,72,178.0,1043,2193,3236,13.3,1.0,51.98333333333333,8.67,3.7
2023-10-19,86.0,2.0,8.75,22.53333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,261,2193,2454,13.866666666666667,0.0,0.0,0.0,0.0
2023-10-18,81.0,2.0,8.533333333333333,22.7,0,5.65,428,32.86666666666667,148.0,164.0,2.7,155.0,167.0,5.816666666666666,4.4,28.0,0.0,0.0,0.0,31.916666666666668,32.86666666666667,63.0,72,159.0,991,2193,3184,15.383333333333333,1.0,32.86666666666667,5.65,2.7
2023-10-17,81.0,2.0,8.616666666666667,22.466666666666665,0,4.51,413,28.933333333333334,159.0,190.0,3.2,156.0,172.0,6.4,4.0,27.0,0.0,0.0,0.0,27.08333333333333,28.933333333333334,56.0,69,184.0,834,2193,3027,15.15,1.0,28.933333333333334,4.51,3.2
2023-10-16,81.0,2.0,8.433333333333334,22.933333333333334,0,6.98,539,41.35,151.0,169.0,2.9,153.0,198.0,5.916666666666667,4.266666666666667,27.0,0.0,0.0,0.0,39.333333333333336,41.35,61.0,73,162.0,784,2193,2977,15.616666666666667,1.0,41.35,6.98,2.9
2023-10-15,79.0,1.0,7.766666666666667,0.2166666666666666,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132.0,1389,2193,3582,16.73333333333333,0.0,0.0,0.0,0.0
2023-10-14,16.0,0.0,1.6166666666666667,7.516666666666667,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131.0,802,2193,2995,23.53333333333333,0.0,0.0,0.0,0.0
2023-10-11,71.0,1.0,6.55,0.6,0,7.08,563,40.6,156.0,173.0,3.1,154.0,198.0,5.733333333333333,4.416666666666667,30.0,0.0,0.0,0.0,38.4,40.6,59.0,70,168.0,960,2193,3153,14.85,1.0,40.6,7.08,3.1
2023-10-10,80.0,2.0,7.833333333333333,23.45,0,7.74,578,38.86666666666667,160.0,196.0,3.5,160.0,173.0,5.016666666666667,3.7,30.0,0.0,0.0,0.0,38.28333333333333,38.86666666666667,34.0,71,187.0,1093,2193,3286,16.133333333333333,1.0,38.86666666666667,7.74,3.5
2023-10-09,88.0,2.0,7.9,23.6,0,6.08,456,31.58333333333333,158.0,180.0,3.2,159.0,170.0,5.2,4.216666666666667,30.0,0.0,0.0,0.0,30.366666666666667,31.58333333333333,59.0,70,174.0,669,2193,2862,16.26666666666667,1.0,31.58333333333333,6.08,3.2
2023-10-06,31.0,0.0,4.033333333333333,7.466666666666667,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135.0,1188,2193,3381,23.96666666666667,0.0,0.0,0.0,0.0
2023-10-05,81.0,2.0,7.7,23.6,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,123.0,556,2193,2749,11.583333333333334,0.0,0.0,0.0,0.0
2023-10-04,46.0,0.0,6.25,0.6833333333333333,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,119.0,355,2193,2548,16.85,0.0,0.0,0.0,0.0
2023-10-03,84.0,2.0,7.85,23.58333333333333,0,5.76,415,30.566666666666663,144.0,165.0,2.8,159.0,172.0,5.3,3.183333333333333,28.0,0.0,0.0,0.0,29.5,30.566666666666663,61.0,71,212.0,753,2193,2946,16.233333333333334,1.0,30.566666666666663,5.76,2.8
2023-10-02,87.0,2.0,7.316666666666666,0.1833333333333333,0,5.74,446,32.3,153.0,171.0,2.9,156.0,168.0,5.633333333333333,3.8,31.0,0.0,0.0,0.0,31.08333333333333,36.85,61.0,72,228.0,862,2193,3055,16.433333333333334,1.0,32.3,5.74,2.9
2023-10-01,87.0,2.0,9.283333333333331,22.433333333333334,0,9.83,728,42.833333333333336,181.0,203.0,4.8,169.0,182.0,4.35,3.183333333333333,21.0,36.0,22.0,43.0,42.75,42.833333333333336,47.0,66,219.0,1444,2193,3637,14.933333333333334,1.0,42.833333333333336,9.83,4.8
2023-09-30,89.0,2.0,7.533333333333333,23.53333333333333,0,4.83,352,25.33333333333333,153.0,190.0,2.9,161.0,190.0,5.25,3.1,30.0,31.0,21.0,38.0,25.15,25.33333333333333,65.0,73,176.0,442,2193,2635,15.76666666666667,1.0,25.33333333333333,4.83,2.9
2023-09-28,28.0,0.0,3.533333333333333,4.75,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,137.0,1060,2193,3253,21.666666666666668,0.0,0.0,0.0,0.0
2023-09-27,28.0,0.0,3.633333333333333,3.8,0,8.09,610,38.41666666666666,167.0,191.0,4.0,161.0,173.0,4.75,3.9166666666666665,28.0,0.0,0.0,0.0,37.85,38.41666666666666,38.0,57,184.0,1426,2193,3619,19.4,1.0,38.41666666666666,8.09,4.0
2023-09-26,89.0,2.0,7.583333333333333,23.83333333333333,0,11.93,896,67.33333333333333,156.0,190.0,3.9,155.0,187.0,5.65,2.8166666666666664,29.0,32.0,16.0,42.0,66.1,67.33333333333333,60.0,70,185.0,1210,2193,3403,15.616666666666664,1.0,67.33333333333333,11.93,3.9
2023-09-25,85.0,2.0,7.25,23.866666666666667,0,5.4,416,30.433333333333334,153.0,190.0,3.0,158.0,167.0,5.633333333333333,4.7,28.0,32.0,18.0,44.0,29.15,30.433333333333334,63.0,73,167.0,839,2193,3032,16.133333333333333,1.0,30.433333333333334,5.4,3.0
2023-09-24,87.0,2.0,7.5,23.766666666666666,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,129.0,618,2193,2811,16.65,0.0,0.0,0.0,0.0
2023-09-23,37.0,0.0,4.85,3.3833333333333333,0,9.61,763,72.36666666666666,136.0,173.0,3.5,64.0,185.0,7.533333333333333,2.6833333333333336,25.0,0.0,0.0,0.0,47.8,77.21666666666667,33.0,136,164.0,1974,2193,4167,20.05,1.0,72.36666666666666,9.61,3.5
2023-09-22,92.0,3.0,8.533333333333333,23.25,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,112.0,190,2193,2383,14.266666666666667,0.0,0.0,0.0,0.0
2023-09-21,97.0,3.0,8.116666666666667,23.816666666666663,0,6.29,468,33.95,148.0,180.0,3.1,157.0,170.0,5.4,3.8333333333333335,27.0,0.0,0.0,0.0,32.916666666666664,33.95,60.0,72,169.0,840,2193,3033,15.95,1.0,33.95,6.29,3.1
2023-09-20,92.0,3.0,7.633333333333333,23.73333333333333,0,5.89,410,32.583333333333336,140.0,158.0,2.5,161.0,169.0,5.533333333333333,4.633333333333333,30.0,24.0,15.0,34.0,32.516666666666666,32.583333333333336,65.0,73,165.0,646,2193,2839,15.783333333333337,1.0,32.583333333333336,5.89,2.5
2023-09-19,94.0,3.0,8.25,23.15,0,10.54,771,56.25,155.0,184.0,3.9,157.0,172.0,5.333333333333333,1.85,29.0,30.0,18.0,41.0,55.516666666666666,56.25,59.0,74,179.0,950,2193,3143,15.73333333333333,1.0,56.25,10.54,3.9
2023-09-15,32.0,0.0,4.316666666666666,4.8,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.0,657,2193,2850,21.316666666666663,0.0,0.0,0.0,0.0
2023-09-14,63.0,1.0,7.3,0.6333333333333333,3,0.625,367,64.55,146.0,177.0,3.4,0.0,0.0,20.166666666666664,8.666666666666668,0.0,0.0,0.0,0.0,12.633333333333333,87.53333333333333,0.0,0,195.0,1648,2193,3841,14.55,2.0,123.2,8.225,7.4
2023-09-13,82.0,2.0,7.716666666666667,23.6,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,133.0,458,2193,2651,15.400000000000002,0.0,0.0,0.0,0.0
2023-09-12,75.0,1.0,8.466666666666667,22.966666666666665,0,8.19,643,46.68333333333333,155.0,193.0,3.4,157.0,187.0,5.7,3.8333333333333335,30.0,30.0,20.0,39.0,45.266666666666666,46.68333333333333,40.0,78,171.0,845,2193,3038,15.549999999999995,1.0,46.68333333333333,8.19,3.4
2023-09-11,87.0,2.0,8.733333333333333,22.6,0,8.21,710,57.3,151.0,196.0,3.6,141.0,248.0,6.983333333333333,2.9166666666666665,31.0,31.0,18.0,42.0,52.8,57.3,61.0,74,189.0,834,2193,3027,14.8,1.0,57.3,8.21,3.6
2023-09-10,93.0,3.0,8.916666666666666,23.566666666666663,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102.0,141,2193,2334,16.016666666666666,0.0,0.0,0.0,0.0
2023-09-09,82.0,2.0,8.883333333333333,0.4666666666666667,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,157.0,2877,2193,5070,15.983333333333333,0.0,0.0,0.0,0.0
2023-09-07,79.0,1.0,7.416666666666667,23.58333333333333,0,5.96,473,35.75,151.0,171.0,3.0,153.0,167.0,6.0,4.433333333333334,32.0,0.0,0.0,0.0,34.56666666666667,35.75,62.0,73,165.0,769,2193,2962,14.216666666666663,1.0,35.75,5.96,3.0
2023-09-06,80.0,2.0,7.716666666666667,23.216666666666665,0,7.03,542,38.5,158.0,197.0,3.4,160.0,184.0,5.483333333333333,3.8166666666666655,33.0,32.0,19.0,41.0,37.75,38.5,62.0,72,184.0,1043,2193,3236,15.883333333333333,1.0,38.5,7.03,3.4
